date,symbol,exdate,cp_flag,strike_price,best_bid,best_offer,volume,impl_volatility,optionid,index_flag,issuer,exercise_style
2023-08-31,SPXW 230921C5800000,2023-09-21,C,5800000,0,0.05,0,0.300082,156642899,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P1200000,2023-09-21,P,1200000,0,0.05,0,1.50947,156538972,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P1400000,2023-09-21,P,1400000,0,0.05,0,1.337638,156538973,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P1600000,2023-09-21,P,1600000,0,0.05,0,1.189104,156538974,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P1800000,2023-09-21,P,1800000,0,0.05,0,1.058221,156538975,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P2000000,2023-09-21,P,2000000,0,0.05,0,0.941152,156538976,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P2200000,2023-09-21,P,2200000,0,0.05,0,0.835171,156538977,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P2400000,2023-09-21,P,2400000,0,0.1,0,0.773485,156538978,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P2600000,2023-09-21,P,2600000,0,0.1,0,0.680202,156538979,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P2800000,2023-09-21,P,2800000,0.05,0.15,0,0.625059,156538980,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P3000000,2023-09-21,P,3000000,0.1,0.2,0,0.55821,156538981,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P3200000,2023-09-21,P,3200000,0.25,0.35,100,0.506248,156538982,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P3300000,2023-09-21,P,3300000,0.35,0.4,0,0.47466,156538983,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P3400000,2023-09-21,P,3400000,0.45,0.55,0,0.446094,156538984,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P3500000,2023-09-21,P,3500000,0.55,0.65,0,0.412588,156538985,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P3550000,2023-09-21,P,3550000,0.65,0.75,0,0.398607,156538986,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P3600000,2023-09-21,P,3600000,0.7,0.8,50,0.380764,156538987,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P3650000,2023-09-21,P,3650000,0.8,0.9,0,0.365318,156538988,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P3700000,2023-09-21,P,3700000,0.85,0.95,53,0.346868,156538989,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P3750000,2023-09-21,P,3750000,0.95,1.05,0,0.330368,156538990,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P3800000,2023-09-21,P,3800000,1.1,1.15,5,0.314224,156538991,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P3850000,2023-09-21,P,3850000,1.2,1.3,0,0.297395,156538992,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P3900000,2023-09-21,P,3900000,1.35,1.45,1,0.280672,156538993,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P3950000,2023-09-21,P,3950000,1.5,1.6,1,0.263257,156538994,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P4000000,2023-09-21,P,4000000,1.7,1.8,5,0.246291,156538995,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P4050000,2023-09-21,P,4050000,1.95,2.05,2,0.229401,156538996,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P4075000,2023-09-21,P,4075000,2.1,2.2,1,0.220991,156602956,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P4100000,2023-09-21,P,4100000,2.3,2.4,1,0.213045,156538997,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P4125000,2023-09-21,P,4125000,2.55,2.65,0,0.205383,156602957,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P4150000,2023-09-21,P,4150000,2.85,2.95,1,0.197845,156538998,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P4160000,2023-09-21,P,4160000,2.95,3.1,0,0.194727,156602958,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P4170000,2023-09-21,P,4170000,3.1,3.3,0,0.192082,156602959,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P4175000,2023-09-21,P,4175000,3.2,3.3,0,0.190296,156602960,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P4180000,2023-09-21,P,4180000,3.2,3.4,313,0.188493,156602961,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P4190000,2023-09-21,P,4190000,3.4,3.6,0,0.185878,156602962,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P4200000,2023-09-21,P,4200000,3.6,3.8,325,0.183114,156538999,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P4210000,2023-09-21,P,4210000,3.8,4,0,0.180211,156602963,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P4220000,2023-09-21,P,4220000,4,4.2,0,0.177176,156602964,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P4225000,2023-09-21,P,4225000,4.2,4.3,12,0.176045,156539000,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P4230000,2023-09-21,P,4230000,4.3,4.5,0,0.174862,156602965,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P4240000,2023-09-21,P,4240000,4.5,4.7,0,0.171544,156602966,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P4245000,2023-09-21,P,4245000,4.7,4.9,0,0.170627,156602967,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P4250000,2023-09-21,P,4250000,4.8,5,2,0.168881,156539001,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P4255000,2023-09-21,P,4255000,5,5.2,10,0.167853,156602968,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P4260000,2023-09-21,P,4260000,5.2,5.4,0,0.166762,156602969,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P4265000,2023-09-21,P,4265000,5.3,5.5,0,0.164907,156602970,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P4270000,2023-09-21,P,4270000,5.5,5.7,0,0.163715,156602971,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P4275000,2023-09-21,P,4275000,5.7,5.9,0,0.162466,156539002,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P4280000,2023-09-21,P,4280000,5.9,6.1,0,0.161161,156602972,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P4285000,2023-09-21,P,4285000,6.1,6.3,0,0.159802,156602973,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P4290000,2023-09-21,P,4290000,6.3,6.5,0,0.158392,156602974,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P4295000,2023-09-21,P,4295000,6.6,6.8,0,0.157529,156602975,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P4300000,2023-09-21,P,4300000,6.8,7,13,0.156004,156539003,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P4305000,2023-09-21,P,4305000,7.1,7.3,0,0.154998,156602976,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P4310000,2023-09-21,P,4310000,7.3,7.5,0,0.153365,156602977,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P4315000,2023-09-21,P,4315000,7.6,7.8,0,0.152225,156602978,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P4320000,2023-09-21,P,4320000,7.9,8.1,22,0.151013,156539004,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P4325000,2023-09-21,P,4325000,8.2,8.4,30,0.149732,156539005,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P4330000,2023-09-21,P,4330000,8.5,8.8,0,0.148631,156539006,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P4335000,2023-09-21,P,4335000,8.9,9.1,0,0.147452,156602979,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P4340000,2023-09-21,P,4340000,9.2,9.5,2,0.146197,156539007,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P4345000,2023-09-21,P,4345000,9.6,9.8,0,0.144869,156602980,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P4350000,2023-09-21,P,4350000,10,10.2,0,0.143692,156539008,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P4355000,2023-09-21,P,4355000,10.4,10.7,0,0.142648,156602981,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P4360000,2023-09-21,P,4360000,10.8,11.1,3,0.141306,156539009,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P4365000,2023-09-21,P,4365000,11.3,11.6,1,0.140295,156602982,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P4370000,2023-09-21,P,4370000,11.8,12.1,0,0.139189,156539010,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P4375000,2023-09-21,P,4375000,12.3,12.6,1,0.137992,156539011,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P4380000,2023-09-21,P,4380000,12.8,13.1,2,0.136705,156539012,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P4385000,2023-09-21,P,4385000,13.4,13.7,0,0.135697,156602983,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P4390000,2023-09-21,P,4390000,14,14.3,0,0.134586,156539013,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P4395000,2023-09-21,P,4395000,14.6,14.9,3,0.133375,156602984,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P4400000,2023-09-21,P,4400000,15.3,15.6,1,0.132405,156539014,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P4405000,2023-09-21,P,4405000,16,16.3,18,0.131324,156602985,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P4410000,2023-09-21,P,4410000,16.7,17,5,0.130134,156539015,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P4415000,2023-09-21,P,4415000,17.5,17.8,4,0.129152,156602986,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P4420000,2023-09-21,P,4420000,18.3,18.6,0,0.128052,156539016,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P4425000,2023-09-21,P,4425000,19.2,19.5,14,0.127137,156539017,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P4430000,2023-09-21,P,4430000,20.1,20.4,0,0.126096,156539018,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P4435000,2023-09-21,P,4435000,21,21.4,18,0.125074,156602987,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P4440000,2023-09-21,P,4440000,22,22.4,0,0.124067,156539019,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P4445000,2023-09-21,P,4445000,23.1,23.4,0,0.123066,156617032,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P4450000,2023-09-21,P,4450000,24.2,24.5,0,0.122066,156539020,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P4455000,2023-09-21,P,4455000,25.3,25.7,0,0.121062,156617033,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P4460000,2023-09-21,P,4460000,26.6,26.9,12,0.120179,156602988,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P4465000,2023-09-21,P,4465000,27.9,28.2,8,0.119276,156617034,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P4470000,2023-09-21,P,4470000,29.2,29.6,0,0.118349,156602989,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P4475000,2023-09-21,P,4475000,30.6,31,0,0.117394,156539021,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P4480000,2023-09-21,P,4480000,32.1,32.5,0,0.11653,156602990,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P4485000,2023-09-21,P,4485000,33.7,34,0,0.115625,156631015,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P4490000,2023-09-21,P,4490000,35.3,35.7,13,0.114797,156617035,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P4495000,2023-09-21,P,4495000,37,37.4,2,0.113919,156631016,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P4500000,2023-09-21,P,4500000,38.8,39.2,48,0.113105,156539022,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P4505000,2023-09-21,P,4505000,40.7,41.1,15,0.112348,156642900,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P4510000,2023-09-21,P,4510000,42.7,43,1,0.111527,156617036,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P4515000,2023-09-21,P,4515000,44.7,45.1,8,0.110755,156642901,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P4520000,2023-09-21,P,4520000,46.8,47.2,42,0.10991,156631017,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P4525000,2023-09-21,P,4525000,49.1,49.4,24,0.109221,156602991,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P4530000,2023-09-21,P,4530000,51.4,51.8,2,0.108569,156631018,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P4535000,2023-09-21,P,4535000,53.8,54.2,0,0.107833,156642902,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P4540000,2023-09-21,P,4540000,56.3,56.7,1,0.107128,156631019,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P4545000,2023-09-21,P,4545000,58.9,59.3,0,0.106452,156642903,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P4550000,2023-09-21,P,4550000,61.6,62,3,0.105804,156602992,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P4555000,2023-09-21,P,4555000,64.4,64.8,0,0.105182,156642904,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P4560000,2023-09-21,P,4560000,67.3,67.7,7,0.104587,156642905,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P4565000,2023-09-21,P,4565000,70.3,70.7,0,0.10402,156642906,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P4570000,2023-09-21,P,4570000,73.4,73.8,0,0.103484,156642907,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P4575000,2023-09-21,P,4575000,76.5,76.9,0,0.10272,156631020,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P4580000,2023-09-21,P,4580000,79.8,80.2,0,0.102247,156642908,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P4590000,2023-09-21,P,4590000,84.5,88.8,0,0.100729,156642909,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P4600000,2023-09-21,P,4600000,92.5,95.6,1,0.100393,156539023,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P4610000,2023-09-21,P,4610000,99.2,103.9,0,0.09945,156642910,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P4620000,2023-09-21,P,4620000,107.3,111.5,0,0.09868,156675644,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P4625000,2023-09-21,P,4625000,110.6,115.6,0,0.097084,156642911,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P4650000,2023-09-21,P,4650000,132.3,136.8,0,0.096539,156631021,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P4700000,2023-09-21,P,4700000,177.7,182.8,0,0.091876,156539024,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P4750000,2023-09-21,P,4750000,226.3,231.3,0,0.086661,156675645,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P4800000,2023-09-21,P,4800000,275.6,280.5,0,,156539025,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P4900000,2023-09-21,P,4900000,374.9,379.9,0,,156539026,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P5000000,2023-09-21,P,5000000,474,479.5,0,,156539027,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P5200000,2023-09-21,P,5200000,673.2,678.7,0,,156539028,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P5400000,2023-09-21,P,5400000,872.5,878.3,0,,156539029,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P5600000,2023-09-21,P,5600000,1071.8,1078,0,,156539030,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230921P5800000,2023-09-21,P,5800000,1271.1,1277.4,0,,156642912,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230922C1200000,2023-09-22,C,1200000,3306.4,3314.6,0,,156077557,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230922C1400000,2023-09-22,C,1400000,3107,3114.9,0,,156077558,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230922C1600000,2023-09-22,C,1600000,2907.7,2916.5,0,,156077559,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230922C1800000,2023-09-22,C,1800000,2710.3,2715.4,0,,156077560,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230922C2000000,2023-09-22,C,2000000,2509.3,2517.5,0,,156077561,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230922C2200000,2023-09-22,C,2200000,2309.8,2318.6,0,,156077562,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230922C2400000,2023-09-22,C,2400000,2110.6,2119.4,0,0.711416,156077563,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230922C2600000,2023-09-22,C,2600000,1911.3,1920.1,0,0.704798,156077564,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230922C2800000,2023-09-22,C,2800000,1713.2,1719.9,0,0.679321,156077565,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230922C3000000,2023-09-22,C,3000000,1512.8,1521.7,0,0.601078,156077566,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230922C3100000,2023-09-22,C,3100000,1413.3,1422.1,0,0.572798,156137414,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230922C3200000,2023-09-22,C,3200000,1314.8,1321,0,0.517933,156077567,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230922C3300000,2023-09-22,C,3300000,1215.3,1221.4,0,0.488792,156137415,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230922C3400000,2023-09-22,C,3400000,1116.1,1121.9,0,0.468952,156077568,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230922C3450000,2023-09-22,C,3450000,1066.5,1072.1,0,0.454839,156077569,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230922C3500000,2023-09-22,C,3500000,1016.6,1022.3,0,0.432985,156077570,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230922C3550000,2023-09-22,C,3550000,967,972.1,0,0.409077,156077571,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230922C3600000,2023-09-22,C,3600000,917.1,922.8,0,0.398118,156077572,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230922C3650000,2023-09-22,C,3650000,867.4,873,0,0.380176,156077573,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230922C3700000,2023-09-22,C,3700000,817.7,822.7,0,0.353456,156077574,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230922C3750000,2023-09-22,C,3750000,768,773.6,0,0.346307,156077575,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230922C3775000,2023-09-22,C,3775000,743.1,748.2,0,0.329047,156472193,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230922C3800000,2023-09-22,C,3800000,718.3,723.8,0,0.327327,156077576,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230922C3825000,2023-09-22,C,3825000,693.5,699,0,0.319575,156417517,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230922C3850000,2023-09-22,C,3850000,668.6,673.7,0,0.304517,156077577,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230922C3860000,2023-09-22,C,3860000,658.7,663.7,0,0.300719,156472194,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230922C3870000,2023-09-22,C,3870000,648.8,654.3,0,0.30372,156472195,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230922C3875000,2023-09-22,C,3875000,643.7,648.8,1,0.29441,156245705,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230922C3880000,2023-09-22,C,3880000,638.8,644.3,0,0.298713,156417518,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230922C3890000,2023-09-22,C,3890000,628.9,633.9,0,0.29041,156417519,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230922C3900000,2023-09-22,C,3900000,619,624.4,0,0.291886,156077578,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230922C3910000,2023-09-22,C,3910000,609.1,614.1,0,0.284833,156417520,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230922C3920000,2023-09-22,C,3920000,599.1,604.6,0,0.28494,156289878,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230922C3925000,2023-09-22,C,3925000,594.1,599.6,0,0.28246,156245706,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230922C3930000,2023-09-22,C,3930000,589.2,594.2,0,0.276999,156289879,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230922C3940000,2023-09-22,C,3940000,579.3,584.7,0,0.277884,156269289,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230922C3950000,2023-09-22,C,3950000,569.4,574.3,0,0.270103,156077579,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230922C3960000,2023-09-22,C,3960000,559.5,564.4,0,0.26708,156269290,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230922C3970000,2023-09-22,C,3970000,549.5,554.9,0,0.266664,156269291,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230922C3975000,2023-09-22,C,3975000,544.5,550,0,0.265063,156245707,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230922C3980000,2023-09-22,C,3980000,539.6,544.6,0,0.259985,156269292,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230922C3990000,2023-09-22,C,3990000,529.6,534.7,0,0.25596,156269293,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230922C4000000,2023-09-22,C,4000000,519.8,524.7,0,0.252779,156077580,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230922C4010000,2023-09-22,C,4010000,509.9,514.8,0,0.249548,156269294,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230922C4020000,2023-09-22,C,4020000,499.9,505.4,0,0.249374,156269295,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230922C4025000,2023-09-22,C,4025000,495,500.4,0,0.24767,156220817,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230922C4030000,2023-09-22,C,4030000,490.1,495,0,0.242938,156245708,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230922C4040000,2023-09-22,C,4040000,480.2,485.1,0,0.239564,156245709,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230922C4050000,2023-09-22,C,4050000,472,474.2,0,0.241049,156077581,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230922C4060000,2023-09-22,C,4060000,462.1,464.3,0,0.237448,156245710,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230922C4070000,2023-09-22,C,4070000,452.3,454.4,0,0.234446,156245711,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230922C4075000,2023-09-22,C,4075000,447.3,449.3,0,0.231341,156137416,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230922C4080000,2023-09-22,C,4080000,442.2,444.4,0,0.228875,156245712,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230922C4090000,2023-09-22,C,4090000,432.5,434.9,0,0.228803,156245713,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230922C4100000,2023-09-22,C,4100000,422.6,424.7,0,0.223256,156077582,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230922C4110000,2023-09-22,C,4110000,412.7,414.8,0,0.219453,156245714,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230922C4120000,2023-09-22,C,4120000,402.9,404.9,0,0.216168,156158740,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230922C4125000,2023-09-22,C,4125000,396.6,400,0,0.206768,156137417,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230922C4130000,2023-09-22,C,4130000,393.1,395.2,0,0.21387,156158741,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230922C4140000,2023-09-22,C,4140000,383.3,385.3,0,0.210415,156158742,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230922C4150000,2023-09-22,C,4150000,373.3,375.4,1,0.205907,156077583,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230922C4155000,2023-09-22,C,4155000,368.4,370.5,0,0.204385,156472196,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230922C4160000,2023-09-22,C,4160000,363.6,365.8,0,0.204261,156137418,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230922C4165000,2023-09-22,C,4165000,358.7,360.7,0,0.201737,156472197,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230922C4170000,2023-09-22,C,4170000,353.7,355.8,0,0.199674,156137419,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230922C4175000,2023-09-22,C,4175000,348.8,350.9,0,0.198057,156108358,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230922C4180000,2023-09-22,C,4180000,344.1,346.3,0,0.198603,156137420,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230922C4185000,2023-09-22,C,4185000,339.1,341.2,0,0.195622,156417521,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230922C4190000,2023-09-22,C,4190000,334.2,336.6,0,0.195179,156137421,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230922C4195000,2023-09-22,C,4195000,329.4,331.4,0,0.192615,156417522,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230922C4200000,2023-09-22,C,4200000,324.4,326.5,0,0.190459,156077584,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230922C4205000,2023-09-22,C,4205000,319.7,321.8,0,0.190282,156417523,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230922C4210000,2023-09-22,C,4210000,314.7,316.8,0,0.187696,156137422,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230922C4215000,2023-09-22,C,4215000,310,311.9,0,0.186641,156417524,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230922C4220000,2023-09-22,C,4220000,305,307.1,0,0.184791,156137423,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 230922C4225000,2023-09-22,C,4225000,300.3,302.2,0,0.183652,156077585,1,CBOE S&P 500 INDEX,E
